FIPSCode,LocationType,Location,AgeGroup,Gender,TimeFrame,DataFormat,Data
06001,County,Alameda County,Ages 14_17,Male,2000,Number,"37,355"
06001,County,Alameda County,Ages 14_17,Male,2001,Number,"38,338"
06001,County,Alameda County,Ages 14_17,Male,2002,Number,"39,259"
06001,County,Alameda County,Ages 14_17,Male,2003,Number,"40,155"
06001,County,Alameda County,Ages 14_17,Male,2004,Number,"41,091"
06001,County,Alameda County,Ages 14_17,Male,2005,Number,"41,819"
06001,County,Alameda County,Ages 14_17,Male,2006,Number,"42,525"
06001,County,Alameda County,Ages 14_17,Male,2007,Number,"42,762"
06001,County,Alameda County,Ages 14_17,Male,2008,Number,"42,035"
06001,County,Alameda County,Ages 14_17,Male,2009,Number,"39,554"
06001,County,Alameda County,Ages 14_17,Male,2010,Number,"38,710"
06001,County,Alameda County,Ages 14_17,Male,2011,Number,"38,720"
06001,County,Alameda County,Ages 14_17,Male,2012,Number,"38,943"
06001,County,Alameda County,Ages 14_17,Male,2013,Number,"39,306"
06001,County,Alameda County,Ages 14_17,Male,2014,Number,"39,422"
06001,County,Alameda County,Ages 14_17,Male,2015,Number,"39,778"
06001,County,Alameda County,Ages 14_17,Male,2016,Number,"40,091"
06001,County,Alameda County,Ages 14_17,Male,2017,Number,"40,151"
06001,County,Alameda County,Ages 14_17,Male,2018,Number,"40,496"
06001,County,Alameda County,Ages 14_17,Male,2019,Number,"40,753"
06001,County,Alameda County,Ages 14_17,Male,2020,Number,"40,916"
06001,County,Alameda County,Ages 14_17,Male,2021,Number,"41,384"
06001,County,Alameda County,Ages 14_17,Total,1995,Number,"71,480"
06001,County,Alameda County,Ages 14_17,Total,1996,Number,"72,217"
06001,County,Alameda County,Ages 14_17,Total,1997,Number,"73,501"
06001,County,Alameda County,Ages 14_17,Total,1998,Number,"73,033"
06001,County,Alameda County,Ages 14_17,Total,1999,Number,"72,825"
06001,County,Alameda County,Ages 14_17,Total,2000,Number,"72,892"
06001,County,Alameda County,Ages 14_17,Total,2001,Number,"75,316"
06001,County,Alameda County,Ages 14_17,Total,2002,Number,"77,285"
06001,County,Alameda County,Ages 14_17,Total,2003,Number,"78,837"
06001,County,Alameda County,Ages 14_17,Total,2004,Number,"80,538"
06001,County,Alameda County,Ages 14_17,Total,2005,Number,"82,080"
06001,County,Alameda County,Ages 14_17,Total,2006,Number,"83,503"
06001,County,Alameda County,Ages 14_17,Total,2007,Number,"84,011"
06001,County,Alameda County,Ages 14_17,Total,2008,Number,"82,551"
06001,County,Alameda County,Ages 14_17,Total,2009,Number,"76,766"
06001,County,Alameda County,Ages 14_17,Total,2010,Number,"75,485"
06001,County,Alameda County,Ages 14_17,Total,2011,Number,"75,979"
06001,County,Alameda County,Ages 14_17,Total,2012,Number,"76,806"
06001,County,Alameda County,Ages 14_17,Total,2013,Number,"77,376"
06001,County,Alameda County,Ages 14_17,Total,2014,Number,"77,190"
06001,County,Alameda County,Ages 14_17,Total,2015,Number,"77,604"
06001,County,Alameda County,Ages 14_17,Total,2016,Number,"78,092"
06001,County,Alameda County,Ages 14_17,Total,2017,Number,"78,677"
06001,County,Alameda County,Ages 14_17,Total,2018,Number,"79,678"
06001,County,Alameda County,Ages 14_17,Total,2019,Number,"80,129"
06001,County,Alameda County,Ages 14_17,Total,2020,Number,"80,103"
06001,County,Alameda County,Ages 14_17,Total,2021,Number,"80,723"
06001,County,Alameda County,Ages 3_5,Female,1995,Number,"31,074"
06001,County,Alameda County,Ages 3_5,Female,1996,Number,"31,025"
06001,County,Alameda County,Ages 3_5,Female,1997,Number,"30,822"
06001,County,Alameda County,Ages 3_5,Female,1998,Number,"30,210"
06001,County,Alameda County,Ages 3_5,Female,1999,Number,"29,916"
06001,County,Alameda County,Ages 3_5,Female,2000,Number,"29,170"
06001,County,Alameda County,Ages 3_5,Female,2001,Number,"28,876"
06001,County,Alameda County,Ages 3_5,Female,2002,Number,"28,303"
06001,County,Alameda County,Ages 3_5,Female,2003,Number,"27,974"
06001,County,Alameda County,Ages 3_5,Female,2004,Number,"28,250"
06001,County,Alameda County,Ages 3_5,Female,2005,Number,"28,423"
06001,County,Alameda County,Ages 3_5,Female,2006,Number,"28,591"
06001,County,Alameda County,Ages 3_5,Female,2007,Number,"28,502"
06001,County,Alameda County,Ages 3_5,Female,2008,Number,"28,545"
06001,County,Alameda County,Ages 3_5,Female,2009,Number,"28,515"
06001,County,Alameda County,Ages 3_5,Female,2010,Number,"28,327"
06001,County,Alameda County,Ages 3_5,Female,2011,Number,"28,483"
06001,County,Alameda County,Ages 3_5,Female,2012,Number,"28,524"
06001,County,Alameda County,Ages 3_5,Female,2013,Number,"28,274"
06001,County,Alameda County,Ages 3_5,Female,2014,Number,"28,016"
06001,County,Alameda County,Ages 3_5,Female,2015,Number,"28,001"
06001,County,Alameda County,Ages 3_5,Female,2016,Number,"28,049"
06001,County,Alameda County,Ages 3_5,Female,2017,Number,"28,334"
06001,County,Alameda County,Ages 3_5,Female,2018,Number,"28,620"
06001,County,Alameda County,Ages 3_5,Female,2019,Number,"29,107"
06001,County,Alameda County,Ages 3_5,Female,2020,Number,"29,063"
06001,County,Alameda County,Ages 3_5,Female,2021,Number,"28,216"
06001,County,Alameda County,Ages 3_5,Male,1995,Number,"32,751"
06001,County,Alameda County,Ages 3_5,Male,1996,Number,"32,494"
06001,County,Alameda County,Ages 3_5,Male,1997,Number,"32,263"
06001,County,Alameda County,Ages 3_5,Male,1998,Number,"31,926"
06001,County,Alameda County,Ages 3_5,Male,1999,Number,"31,541"
06001,County,Alameda County,Ages 3_5,Male,2000,Number,"30,767"
06001,County,Alameda County,Ages 3_5,Male,2001,Number,"30,210"
06001,County,Alameda County,Ages 3_5,Male,2002,Number,"29,589"
06001,County,Alameda County,Ages 3_5,Male,2003,Number,"29,294"
06001,County,Alameda County,Ages 3_5,Male,2004,Number,"29,845"
06001,County,Alameda County,Ages 3_5,Male,2005,Number,"30,043"
06001,County,Alameda County,Ages 3_5,Male,2006,Number,"29,977"
06001,County,Alameda County,Ages 3_5,Male,2007,Number,"29,555"
06001,County,Alameda County,Ages 3_5,Male,2008,Number,"29,466"
06001,County,Alameda County,Ages 3_5,Male,2009,Number,"29,978"
06001,County,Alameda County,Ages 3_5,Male,2010,Number,"30,363"
06001,County,Alameda County,Ages 3_5,Male,2011,Number,"30,606"
06001,County,Alameda County,Ages 3_5,Male,2012,Number,"30,395"
06001,County,Alameda County,Ages 3_5,Male,2013,Number,"29,811"
06001,County,Alameda County,Ages 3_5,Male,2014,Number,"29,456"
06001,County,Alameda County,Ages 3_5,Male,2015,Number,"29,474"
06001,County,Alameda County,Ages 3_5,Male,2016,Number,"29,800"
06001,County,Alameda County,Ages 3_5,Male,2017,Number,"29,829"
06001,County,Alameda County,Ages 3_5,Male,2018,Number,"29,805"
06001,County,Alameda County,Ages 3_5,Male,2019,Number,"29,047"
06001,County,Alameda County,Ages 3_5,Male,2020,Number,"28,552"
06001,County,Alameda County,Ages 3_5,Male,2021,Number,"27,520"
06001,County,Alameda County,Ages 3_5,Total,1995,Number,"63,825"
06001,County,Alameda County,Ages 3_5,Total,1996,Number,"63,519"
06001,County,Alameda County,Ages 3_5,Total,1997,Number,"63,085"
06001,County,Alameda County,Ages 3_5,Total,1998,Number,"62,136"
06001,County,Alameda County,Ages 3_5,Total,1999,Number,"61,457"
06001,County,Alameda County,Ages 3_5,Total,2000,Number,"59,936"
06001,County,Alameda County,Ages 3_5,Total,2001,Number,"59,085"
06001,County,Alameda County,Ages 3_5,Total,2002,Number,"57,892"
06001,County,Alameda County,Ages 3_5,Total,2003,Number,"57,268"
06001,County,Alameda County,Ages 3_5,Total,2004,Number,"58,095"
06001,County,Alameda County,Ages 3_5,Total,2005,Number,"58,466"
06001,County,Alameda County,Ages 3_5,Total,2006,Number,"58,568"
06001,County,Alameda County,Ages 3_5,Total,2007,Number,"58,057"
06001,County,Alameda County,Ages 3_5,Total,2008,Number,"58,011"
06001,County,Alameda County,Ages 3_5,Total,2009,Number,"58,493"
06001,County,Alameda County,Ages 3_5,Total,2010,Number,"58,690"
06001,County,Alameda County,Ages 3_5,Total,2011,Number,"59,089"
06001,County,Alameda County,Ages 3_5,Total,2012,Number,"58,919"
06001,County,Alameda County,Ages 3_5,Total,2013,Number,"58,085"
06001,County,Alameda County,Ages 3_5,Total,2014,Number,"57,472"
06001,County,Alameda County,Ages 3_5,Total,2015,Number,"57,475"
06001,County,Alameda County,Ages 3_5,Total,2016,Number,"57,849"
06001,County,Alameda County,Ages 3_5,Total,2017,Number,"58,163"
06001,County,Alameda County,Ages 3_5,Total,2018,Number,"58,425"
06001,County,Alameda County,Ages 3_5,Total,2019,Number,"58,154"
06001,County,Alameda County,Ages 3_5,Total,2020,Number,"57,615"
06001,County,Alameda County,Ages 3_5,Total,2021,Number,"55,736"
06001,County,Alameda County,Ages 6_10,Female,1995,Number,"45,518"
06001,County,Alameda County,Ages 6_10,Female,1996,Number,"46,451"
06001,County,Alameda County,Ages 6_10,Female,1997,Number,"48,434"
06001,County,Alameda County,Ages 6_10,Female,1998,Number,"49,881"
06001,County,Alameda County,Ages 6_10,Female,1999,Number,"50,570"
06001,County,Alameda County,Ages 6_10,Female,2000,Number,"50,292"
06001,County,Alameda County,Ages 6_10,Female,2001,Number,"50,589"
06001,County,Alameda County,Ages 6_10,Female,2002,Number,"49,755"
06001,County,Alameda County,Ages 6_10,Female,2003,Number,"48,356"
06001,County,Alameda County,Ages 6_10,Female,2004,Number,"47,025"
06001,County,Alameda County,Ages 6_10,Female,2005,Number,"45,803"
06001,County,Alameda County,Ages 6_10,Female,2006,Number,"45,194"
06001,County,Alameda County,Ages 6_10,Female,2007,Number,"45,240"
06001,County,Alameda County,Ages 6_10,Female,2008,Number,"45,340"
06001,County,Alameda County,Ages 6_10,Female,2009,Number,"45,328"
06001,County,Alameda County,Ages 6_10,Female,2010,Number,"46,019"
06001,County,Alameda County,Ages 6_10,Female,2011,Number,"46,292"
06001,County,Alameda County,Ages 6_10,Female,2012,Number,"46,540"
06001,County,Alameda County,Ages 6_10,Female,2013,Number,"47,061"
06001,County,Alameda County,Ages 6_10,Female,2014,Number,"47,435"
06001,County,Alameda County,Ages 6_10,Female,2015,Number,"47,263"
06001,County,Alameda County,Ages 6_10,Female,2016,Number,"47,315"
06001,County,Alameda County,Ages 6_10,Female,2017,Number,"47,193"
06001,County,Alameda County,Ages 6_10,Female,2018,Number,"46,505"
06001,County,Alameda County,Ages 6_10,Female,2019,Number,"46,201"
06001,County,Alameda County,Ages 6_10,Female,2020,Number,"46,204"
06001,County,Alameda County,Ages 6_10,Female,2021,Number,"46,193"
06001,County,Alameda County,Ages 6_10,Male,1995,Number,"47,356"
06001,County,Alameda County,Ages 6_10,Male,1996,Number,"48,577"
06001,County,Alameda County,Ages 6_10,Male,1997,Number,"50,549"
06001,County,Alameda County,Ages 6_10,Male,1998,Number,"52,172"
06001,County,Alameda County,Ages 6_10,Male,1999,Number,"53,092"
06001,County,Alameda County,Ages 6_10,Male,2000,Number,"52,756"
06001,County,Alameda County,Ages 6_10,Male,2001,Number,"53,105"
06001,County,Alameda County,Ages 6_10,Male,2002,Number,"52,275"
06001,County,Alameda County,Ages 6_10,Male,2003,Number,"50,970"
06001,County,Alameda County,Ages 6_10,Male,2004,Number,"49,505"
06001,County,Alameda County,Ages 6_10,Male,2005,Number,"48,116"
06001,County,Alameda County,Ages 6_10,Male,2006,Number,"47,337"
06001,County,Alameda County,Ages 6_10,Male,2007,Number,"47,343"
06001,County,Alameda County,Ages 6_10,Male,2008,Number,"47,578"
06001,County,Alameda County,Ages 6_10,Male,2009,Number,"47,626"
06001,County,Alameda County,Ages 6_10,Male,2010,Number,"47,673"
06001,County,Alameda County,Ages 6_10,Male,2011,Number,"48,079"
06001,County,Alameda County,Ages 6_10,Male,2012,Number,"48,729"
06001,County,Alameda County,Ages 6_10,Male,2013,Number,"49,547"
06001,County,Alameda County,Ages 6_10,Male,2014,Number,"50,352"
06001,County,Alameda County,Ages 6_10,Male,2015,Number,"50,669"
06001,County,Alameda County,Ages 6_10,Male,2016,Number,"50,485"
06001,County,Alameda County,Ages 6_10,Male,2017,Number,"50,210"
06001,County,Alameda County,Ages 6_10,Male,2018,Number,"49,434"
06001,County,Alameda County,Ages 6_10,Male,2019,Number,"48,950"
06001,County,Alameda County,Ages 6_10,Male,2020,Number,"48,542"
06001,County,Alameda County,Ages 6_10,Male,2021,Number,"48,405"
06001,County,Alameda County,Ages 6_10,Total,1995,Number,"92,873"
06001,County,Alameda County,Ages 6_10,Total,1996,Number,"95,028"
06001,County,Alameda County,Ages 6_10,Total,1997,Number,"98,983"
06001,County,Alameda County,Ages 6_10,Total,1998,Number,"102,053"
06001,County,Alameda County,Ages 6_10,Total,1999,Number,"103,661"
06001,County,Alameda County,Ages 6_10,Total,2000,Number,"103,047"
06001,County,Alameda County,Ages 6_10,Total,2001,Number,"103,694"
06001,County,Alameda County,Ages 6_10,Total,2002,Number,"102,030"
06001,County,Alameda County,Ages 6_10,Total,2003,Number,"99,325"
06001,County,Alameda County,Ages 6_10,Total,2004,Number,"96,530"
06001,County,Alameda County,Ages 6_10,Total,2005,Number,"93,920"
06001,County,Alameda County,Ages 6_10,Total,2006,Number,"92,530"
06001,County,Alameda County,Ages 6_10,Total,2007,Number,"92,583"
06001,County,Alameda County,Ages 6_10,Total,2008,Number,"92,918"
06001,County,Alameda County,Ages 6_10,Total,2009,Number,"92,954"
06001,County,Alameda County,Ages 6_10,Total,2010,Number,"93,692"
06001,County,Alameda County,Ages 6_10,Total,2011,Number,"94,371"
06001,County,Alameda County,Ages 6_10,Total,2012,Number,"95,269"
06001,County,Alameda County,Ages 6_10,Total,2013,Number,"96,608"
06001,County,Alameda County,Ages 6_10,Total,2014,Number,"97,787"
06001,County,Alameda County,Ages 6_10,Total,2015,Number,"97,932"
06001,County,Alameda County,Ages 6_10,Total,2016,Number,"97,800"
06001,County,Alameda County,Ages 6_10,Total,2017,Number,"97,403"
06001,County,Alameda County,Ages 6_10,Total,2018,Number,"95,939"
06001,County,Alameda County,Ages 6_10,Total,2019,Number,"95,151"
06001,County,Alameda County,Ages 6_10,Total,2020,Number,"94,746"
06001,County,Alameda County,Ages 6_10,Total,2021,Number,"94,598"
06001,County,Alameda County,Total for Ages 0_17,Female,1995,Number,"167,638"
06001,County,Alameda County,Total for Ages 0_17,Female,1996,Number,"168,174"
06001,County,Alameda County,Total for Ages 0_17,Female,1997,Number,"170,917"
06001,County,Alameda County,Total for Ages 0_17,Female,1998,Number,"171,787"
06001,County,Alameda County,Total for Ages 0_17,Female,1999,Number,"172,281"
06001,County,Alameda County,Total for Ages 0_17,Female,2000,Number,"172,015"
06001,County,Alameda County,Total for Ages 0_17,Female,2001,Number,"175,759"
06001,County,Alameda County,Total for Ages 0_17,Female,2002,Number,"176,838"
06001,County,Alameda County,Total for Ages 0_17,Female,2003,Number,"176,559"
06001,County,Alameda County,Total for Ages 0_17,Female,2004,Number,"175,521"
06001,County,Alameda County,Total for Ages 0_17,Female,2005,Number,"173,571"
06001,County,Alameda County,Total for Ages 0_17,Female,2006,Number,"172,303"
06001,County,Alameda County,Total for Ages 0_17,Female,2007,Number,"171,556"
06001,County,Alameda County,Total for Ages 0_17,Female,2008,Number,"170,756"
06001,County,Alameda County,Total for Ages 0_17,Female,2009,Number,"166,725"
06001,County,Alameda County,Total for Ages 0_17,Female,2010,Number,"166,046"
06001,County,Alameda County,Total for Ages 0_17,Female,2011,Number,"166,413"
06001,County,Alameda County,Total for Ages 0_17,Female,2012,Number,"167,465"
06001,County,Alameda County,Total for Ages 0_17,Female,2013,Number,"168,458"
06001,County,Alameda County,Total for Ages 0_17,Female,2014,Number,"168,989"
06001,County,Alameda County,Total for Ages 0_17,Female,2015,Number,"169,936"
06001,County,Alameda County,Total for Ages 0_17,Female,2016,Number,"171,077"
06001,County,Alameda County,Total for Ages 0_17,Female,2017,Number,"171,865"
06001,County,Alameda County,Total for Ages 0_17,Female,2018,Number,"171,194"
06001,County,Alameda County,Total for Ages 0_17,Female,2019,Number,"169,838"
06001,County,Alameda County,Total for Ages 0_17,Female,2020,Number,"167,883"
06001,County,Alameda County,Total for Ages 0_17,Female,2021,Number,"166,179"
06001,County,Alameda County,Total for Ages 0_17,Male,1995,Number,"175,967"
06001,County,Alameda County,Total for Ages 0_17,Male,1996,Number,"176,871"
06001,County,Alameda County,Total for Ages 0_17,Male,1997,Number,"179,786"
06001,County,Alameda County,Total for Ages 0_17,Male,1998,Number,"180,378"
06001,County,Alameda County,Total for Ages 0_17,Male,1999,Number,"180,877"
06001,County,Alameda County,Total for Ages 0_17,Male,2000,Number,"180,225"
06001,County,Alameda County,Total for Ages 0_17,Male,2001,Number,"184,018"
06001,County,Alameda County,Total for Ages 0_17,Male,2002,Number,"185,084"
06001,County,Alameda County,Total for Ages 0_17,Male,2003,Number,"184,680"
06001,County,Alameda County,Total for Ages 0_17,Male,2004,Number,"183,417"
06001,County,Alameda County,Total for Ages 0_17,Male,2005,Number,"181,306"
06001,County,Alameda County,Total for Ages 0_17,Male,2006,Number,"180,227"
06001,County,Alameda County,Total for Ages 0_17,Male,2007,Number,"179,573"
06001,County,Alameda County,Total for Ages 0_17,Male,2008,Number,"178,879"
06001,County,Alameda County,Total for Ages 0_17,Male,2009,Number,"175,484"
06001,County,Alameda County,Total for Ages 0_17,Male,2010,Number,"174,411"
06001,County,Alameda County,Total for Ages 0_17,Male,2011,Number,"174,751"
06001,County,Alameda County,Total for Ages 0_17,Male,2012,Number,"175,767"
06001,County,Alameda County,Total for Ages 0_17,Male,2013,Number,"176,736"
06001,County,Alameda County,Total for Ages 0_17,Male,2014,Number,"177,528"
